,content,author,date,retweets,likes,url
169,@TheUETPeshawar Tell me seriously what you people want from the hostelities that we should spend all time by tastin… https://t.co/2XyFwfwZl3,AmmarismX,2021-03-14 14:13:13,0,0,1371102119453995008
170,AIRLIFT AND FOODPANDA ARE SUCH LIFESAVERS,remsneptune,2021-03-14 14:12:31,0,0,1371101940579450882
171,JSQUARED: Free Delivery at Selected Vegan &amp; Vegetarian Restuarants via foodpanda [Mondays] https://t.co/h8CQiNgpgK,cheapcheaplah,2021-03-14 14:11:51,0,0,1371101773486723079
172,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/D4wBCos8Eu,Lwin183,2021-03-14 14:07:48,0,0,1371100754669228036
173,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/0TFcZuuh4n,YSoe777,2021-03-14 14:02:39,4,3,1371099458721701890
174,@yuierruu @ObscurestRBX it definitely does look like foodpanda lol,popxco,2021-03-14 14:02:34,0,1,1371099437737467905
175,"@deliveryherocom @itsjerilynne I'm I right, if I say that just saw a banner commercial for foodpanda yesterday in t… https://t.co/Xd7HaJuggc",KasperMller8,2021-03-14 14:02:31,0,0,1371099426136150017
176,Foodpanda at this hour,delarribas,2021-03-14 14:00:28,0,1,1371098909599096833
177,@azyintl Really great that my 10yo can navigate the foodpanda app for ordering Mcd. Lol. He even customised his own… https://t.co/SQHOdNBWvr,mrs_wee,2021-03-14 13:57:12,0,0,1371098086269853700
178,"https://t.co/eslMrhuyBb

There are emerging platforms ~ emphasis is on local.
But,these platforms will not have the… https://t.co/V5ODJbrfrH",khalidkarim,2021-03-14 13:56:28,0,0,1371097902978768900
179,I mean its still pretty early pero no veggies in sight tas ang mahal ng mga food options sa grab and foodpanda,franzcuachon,2021-03-14 13:56:20,0,0,1371097869613105152
180,"LOCOMOTIVE XYZ

Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone… https://t.co/RdfMayr553",Mimi63006696,2021-03-14 13:52:45,0,0,1371096969284816901
181,@FathulAkmar Hi @FathulAkmar! We are really sorry for the inconvenience. May we know your concern in detail via DM… https://t.co/52in4YpTLy,foodpanda_my,2021-03-14 13:45:14,0,0,1371095077804736515
182,@IsabelCaminse pa foodpanda miSs,klyysyy,2021-03-14 13:45:00,0,0,1371095018912423937
183,@seocpb mari mari i foodpanda for you,egghannie,2021-03-14 13:43:32,0,0,1371094649952071680
184,Are u fucking kidding me foodpanda its already 20min where is my food,tycatttttt,2021-03-14 13:40:20,0,1,1371093842892492804
185,SHOULD JUST STOP TRUSTING @foodpanda_my 🤣 https://t.co/XOHCGNdqwj,FathulAkmar,2021-03-14 13:36:12,0,1,1371092801308401673
186,@mmount98 Hi @mmount98 ! Kindly please DM us your concern so that we can assist you accordingly.,foodpanda_my,2021-03-14 13:32:59,0,0,1371091994488012802
187,"And wow.

Should've stick to grab food instead of @foodpanda_my . 😪 https://t.co/ubUdi3rhVy",ainzaabar,2021-03-14 13:32:07,0,1,1371091775964684288
188,@muqqwerty Hi @muqqwerty We are sorry for the inconvenience that have caused to you. Kindly do let us know your con… https://t.co/jcLTSIlmMg,foodpanda_my,2021-03-14 13:28:39,0,0,1371090902442205188
189,"@foodpanda_my what is with your service lately. I've ordered for almost an hour, i haven't got anything yet. Disappointing.",mmount98,2021-03-14 13:27:56,0,1,1371090721533358082
190,refund sir? @foodpanda_my https://t.co/DNEgr13XA1,muqqwerty,2021-03-14 13:23:14,0,0,1371089538617995264
191,@aeivxn Hi  @aeivxn ! Kindly DM us your concern so we will be able to assist you accordingly.,foodpanda_my,2021-03-14 13:20:12,0,0,1371088777012260864
192,gg foodpanda scam......,muqqwerty,2021-03-14 13:19:55,0,0,1371088703477534721
193,@pwettycch foodpanda,sngch5n,2021-03-14 13:19:53,0,0,1371088695101558785
194,okay thank goodness that abang foodpanda tak kacau me 😀☝🏼 thank u for calling me cute btw i ady know that,gadispeach,2021-03-14 13:19:20,0,4,1371088559990476801
195,"@foodpanda_my  i ordered food from the app at 8pm now its 9pm, it isnt 10pm yet. Ive been waiting for an hour+ why… https://t.co/oogexTdI1S",aeivxn,2021-03-14 13:16:44,0,0,1371087903791575043
196,Why ah subway tutup awal kat foodpanda,mrlsyfqmzrdn,2021-03-14 13:16:40,0,0,1371087888641794056
197,FoodPanda delivery boy was stopped on the street by Terrorist groups.Terrorists are checking People's phone &amp; socia… https://t.co/RVgb0rDUAr,protectf_x,2021-03-14 13:09:50,0,0,1371086166833852418
198,eksaited tau first time order foodpanda sendiri hehe 🐣,incutenss,2021-03-14 13:05:48,0,1,1371085151577407491
199,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/lkuxsWa18i,PyaePyaeMyanmar,2021-03-14 13:05:31,1,1,1371085080488079363
200,serious la @foodpanda_my hantar makanan sejam lebih??? serious la??? i ordered from a nearby cafe tau. and i called… https://t.co/qZQuAuu46T,gifthubdotco,2021-03-14 13:02:26,0,1,1371084306962030598
201,lowkey missed cebu and my impulsive foodpanda orders,strtswthlttrwhy,2021-03-14 13:02:23,0,1,1371084292894322689
202,@rgsunico I was shookedt na 900 ang 1 pint sa foodpanda,Teddy_GER,2021-03-14 12:58:08,0,0,1371083221568344069
203,@beomgyuiee foodpanda,xcegyu,2021-03-14 12:36:54,0,0,1371077879316971525
204,i hate how i manage my money dia mcm siot gila what did i buy lah weh?? GO DAMN MAKAN KAT DS JELA DAH TAU MISKIN PA… https://t.co/1SkvZKj2ia,rigelaizz,2021-03-14 12:34:42,0,0,1371077324045570048
205,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/o2PfCR6wXI,SharonKookie2,2021-03-14 12:31:43,0,0,1371076576972967936
206,@scfthae FOODPANDA????,thankhyuck,2021-03-14 12:30:52,0,0,1371076359456395273
207,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/oQEuuFUc5g,MayThu_Kywe,2021-03-14 12:29:05,0,0,1371075913010450434
208,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/Ib25FFA4hu,maythukyinyunt,2021-03-14 12:19:32,0,0,1371073507078062081
209,@lilyrahman_ ANNOYING KAN???? Foodpanda Mart is the shittiest system. Dah la refund takes time wtf.,ShaheraZahari,2021-03-14 12:11:46,0,0,1371071554994401287
210,"@idkifamroodorno can't find it on foodpanda, inka kia scene hai",SmaackJaw,2021-03-14 12:08:57,0,0,1371070847214088193
211,hello from march 16 - may 16 may pa promo na free breakfast coupons ang mcdo sa mga butihin nating riders per mcdo… https://t.co/kKb2uVDOjk,oshpectacular94,2021-03-14 12:07:00,0,0,1371070354630733827
212,POTA MAY ZARKS NA SA FOODPANDA UGH FINALLY,korheanewho,2021-03-14 12:04:35,0,11,1371069747270279174
213,"Along the drive, my v-comm, No. 1, helped me input my Mcd order in foodpanda as I told it to him verbally.",mrs_wee,2021-03-14 12:02:14,0,0,1371069157135900674
214,@yanMD8 We are glad you took the time to provide us with your feedback. Thank you for supporting foodpanda and your… https://t.co/ASDrF3n1On,foodpandaPH,2021-03-14 11:44:07,0,0,1371064598103781376
215,Foodpanda blackmailing the restaurants and overcharging them,Sayyed95491098,2021-03-14 11:43:04,0,1,1371064331278807041
216,Ordering dinner from Foodpanda day 3🙂,shjmro,2021-03-14 11:42:42,0,0,1371064240354697224
217,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/qroqKh59I5,MyatMon13699012,2021-03-14 11:34:41,0,0,1371062220554182656
218,"@yanMD8 Hi @yanMD8! We are delighted with your positive feedback. As a global brand, we strive for excellent servic… https://t.co/nqu7WkdODv",foodpandaPH,2021-03-14 11:32:50,0,0,1371061756211163137
219,thankyou foodpanda,bbandreaco,2021-03-14 11:30:39,1,2,1371061208170655745
220,chicken shawarma is going to be my new fav foodpanda meal oh yeahhhhhh,lordeispoc,2021-03-14 11:22:11,0,2,1371059075195224065
221,"@Uber_Support need help, I am in Taipei, using UberEats but I can’t read Chinese. Your website not able to be trans… https://t.co/LusgwDFIxn",tpteoh02,2021-03-14 11:19:09,1,0,1371058311571800065
222,"To preorder, kindly fill out this order form ➡️ https://t.co/KQtGCaNMSs

Promo is available for dine in, takeout, o… https://t.co/svdPSyqN3O",lunacafedvo,2021-03-14 11:19:03,3,4,1371058289467867136
223,Get RM 7.00 off your next meal with foodpanda! https://t.co/Fcuo1oUyup,FaizuddinZukri,2021-03-14 11:09:16,0,0,1371055823841988612
224,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/oA7tMlvbjn,PoePpnl,2021-03-14 11:08:54,0,0,1371055731760197634
225,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/3jCd9zDMca,Grt129,2021-03-14 11:03:16,1,1,1371054313720614919
226,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/CpyNzbNvSs",htinAungz,2021-03-14 10:55:27,0,0,1371052348705890305
227,@ELMIELMO foodpanda 💁🏻‍♂️,dnyrayn97,2021-03-14 10:51:04,0,0,1371051246606372870
228,bb you tried the salad fork at hillion? It’s a new halal salad restaurant I saw on foodpanda looks nice but ex ehhhhh,elliexsufi,2021-03-14 10:49:27,0,0,1371050839859548160
229,@hopiaayu97 foodpanda,vante_doul,2021-03-14 10:47:39,0,0,1371050383938879488
230,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/OlmgBPGpto,TaTalian15,2021-03-14 10:44:21,0,0,1371049555798675458
231,"Because it's Sunday, complete your Family bonding moments with the best Pancit in the city. Our new PASAY BRANCH is… https://t.co/9Sgl7FlD7Y",HK_noodles,2021-03-14 10:41:33,0,0,1371048849138020356
232,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/oFv9TS2KNQ,NayLin21097833,2021-03-14 10:41:31,0,0,1371048842024558594
233,We work together to continuously give what's best for all our customers! Amazing Discounts are EXTENDED this month!… https://t.co/1WWeZyHsAB,HK_noodles,2021-03-14 10:41:19,0,0,1371048790245793794
234,Grab this Exclusive Deal of FoodPanda for our newly opened Pasay Branch --- Take 5% Off on all your favorite HK dis… https://t.co/7tHmIVgpUy,HK_noodles,2021-03-14 10:40:51,0,0,1371048673098887169
235,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/1tJ9o0GwK9,Mochi65512406,2021-03-14 10:32:41,0,0,1371046618586361856
236,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/HKIjfi2oIv,AyeSand88906292,2021-03-14 10:31:24,0,0,1371046296493064194
237,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/R0AdP3gr3G,suyee1001,2021-03-14 10:27:42,6,5,1371045363361017858
238,FoodPanda delivery boy was stopped on the street by Terrorist groups.Terrorists are checking People's phone &amp; socia… https://t.co/cEJxebkO0M,ayemmhtet,2021-03-14 10:20:45,0,0,1371043614617337858
239,"FOODPANDA BOGS VERSION !! 

❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/BGMVXJaDlu",naolmgadepungal,2021-03-14 10:11:23,14,18,1371041257733038083
240,@jiminieeeluvs May foodpanda ka??,ninipromotes,2021-03-14 10:09:24,0,0,1371040758963171328
241,my neighbors + this place’s security when I go out to get my foodpanda delivery https://t.co/cdn4c4gIbm,CallMeElie,2021-03-14 10:09:11,0,4,1371040703535484931
242,@auspiciousroses May foodpanda ka??,ninipromotes,2021-03-14 10:09:08,0,0,1371040692705783817
243,@hopiaayu97 Yeahh someone tag foodpanda on recent tweet ate ayu Sabi okay n dw,shubmakmak_ka23,2021-03-14 10:08:15,0,0,1371040469300301825
244,@luckyasherrr May foodpanda ka??,ninipromotes,2021-03-14 10:07:05,0,0,1371040178668597249
245,@jywndrlnd_ May foodpanda ka??,ninipromotes,2021-03-14 10:07:03,0,1,1371040167159500804
246,@rosielikecozie May foodpanda ka??,ninipromotes,2021-03-14 10:06:14,0,1,1371039964650082311
247,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/2BtmL7mv1o,sumyatnweyi3,2021-03-14 09:58:56,0,0,1371038124323659780
248,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/2STMXam5lV,Min_Myo_Thura,2021-03-14 09:53:03,0,0,1371036644078329857
249,Scrolling on foodpanda makes me https://t.co/GgrT8zXSGD,norizzaty25,2021-03-14 09:51:00,0,0,1371036129290461186
250,there’s no online banking option anymore on foodpanda????,bellaeayo,2021-03-14 09:47:57,0,0,1371035363716726784
251,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/SUsrewZJMT,YairMinOo4,2021-03-14 09:46:17,0,0,1371034942151389184
252,@hopiaayu97 Bye foodpanda,Ddeonu_Kim,2021-03-14 09:46:00,0,0,1371034872995835904
253,"@piccvirgo Hi @piccvirgo Thank you for contacting foodpanda. Could you please DM us your concern, So we will be abl… https://t.co/AOYjLkDunf",foodpandaPH,2021-03-14 09:45:18,0,0,1371034693181837314
254,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/860yNR5ERw,ga_eul7123,2021-03-14 09:45:11,0,0,1371034664069173252
255,WHERES MY MINT CHOCO CHIKI BABI FOODPANDA,nisa_mal,2021-03-14 09:42:30,0,0,1371033988677079040
256,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/DRX3Q83OOS,AyeMyaMyaPhoo4,2021-03-14 09:36:21,0,1,1371032441029156866
257,@hopiaayu97 FOODPANDA PAINOSENTE HA,frayeesca,2021-03-14 09:33:42,0,0,1371031774088863744
258,"Come and get the 👿Chimney Devil👿.
🔴Warning : It is only for those who are not afraid.

🍦Have an ice day!🍦

————————… https://t.co/XmEyv0nDZ4",goodfoodro,2021-03-14 09:30:15,0,0,1371030906534686720
259,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/ClFIzHQfg8,JujueP,2021-03-14 09:25:42,0,0,1371029761984663553
260,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/gr0KKdDXtC",Religiosa994,2021-03-14 09:15:06,0,0,1371027094864470023
261,@hopiaayu97 grabe ang foodpanda today ::(,miniimonii1,2021-03-14 09:10:37,0,0,1371025967183896579
262,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/vzReLw1w2O,zinmar367,2021-03-14 09:07:13,0,0,1371025111092842496
263,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/1FS1i6mfGS,HtooMyatHlaing3,2021-03-14 09:05:52,0,0,1371024772541321218
264,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/MFLJsd8y1f,thirihsulatt,2021-03-14 09:05:08,0,0,1371024587073286147
265,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorists.They checked his phone if they… https://t.co/bVYnbETn0J",veto32016778,2021-03-14 09:03:21,0,0,1371024138324819974
266,"@hopiaayu97 I heard about d GCash incident too, thats why i dont link my GCash anymore to FoodPanda. Always COD. An… https://t.co/2J97nacBDM",babygurl_myryl,2021-03-14 09:02:20,0,1,1371023881343889409
267,"@MadsC007 @aktieuniverset I dont know, just saw the banner yesterday. Maybe it is for their SEA viewers, not sure.
https://t.co/B294rYPteY",KasperMller8,2021-03-14 08:59:20,0,1,1371023126629392384
268,@hopiaayu97 foodpanda scam,softygarden,2021-03-14 08:58:35,0,0,1371022936518270979
269,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/z5Th05ajVa,Mint63534681,2021-03-14 08:55:57,2,1,1371022276041207808
270,@XeighCheese07 Hi @XeighCheese07 ! Thank you for contacting foodpanda. Please DM us your concern so that we will assist you accordingly.,foodpandaPH,2021-03-14 08:55:47,0,0,1371022234299547654
271,@hopiaayu97 @foodpandaPH that's why I don't order from foodpanda anymore,BlankMoshiCS,2021-03-14 08:53:25,0,0,1371021639710769156
272,"@gunner_frozen Hi @gunner_frozen Thank you for contacting foodpanda. Could you please DM us your concern, So we wil… https://t.co/uVkDvwzEkD",foodpandaPH,2021-03-14 08:49:37,0,0,1371020681085915137
273,"@EychlovesBP Hi @EychlovesBP Thank you for contacting foodpanda. Could you please DM us your concern, So we will be… https://t.co/VlmeUZjwpQ",foodpandaPH,2021-03-14 08:46:51,0,1,1371019984533659650
274,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/9gp3oWlZ0K,Chew_anhwa,2021-03-14 08:46:17,0,0,1371019841436520449
275,@KasperMller8 @aktieuniverset Is foodpanda active in UK? 😃,MadsC007,2021-03-14 08:45:14,0,4,1371019577904234498
276,"@Ellaaa1026 Hi @ella :: Yoonie month 🍊 Thank you for contacting foodpanda. Could you please DM us your concern, So… https://t.co/QqOaT6xxcj",foodpandaPH,2021-03-14 08:43:37,0,0,1371019171480358918
277,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/UQ7IFEzysL,HtetHte92471580,2021-03-14 08:42:29,1,1,1371018887433613313
278,@hopiaayu97 foodpanda scam,joonieevrse,2021-03-14 08:42:29,0,0,1371018886074691586
279,@hopiaayu97 Awit sa foodpanda scam na din,stanxkim,2021-03-14 08:42:24,0,0,1371018864805343233
280,Did anybody see the foodpanda banner commercial yesterday in the match between Everton vs Burnley? ⚽️ $DHER marketi… https://t.co/9s9U0rTncJ,KasperMller8,2021-03-14 08:41:35,1,18,1371018658563129344
281,I have no idea why I still have Eat Mubarak and Foodpanda installed.,GardeziAsim,2021-03-14 08:39:56,0,2,1371018244123942914
282,@ninipromotes Foodpanda?,walongtala,2021-03-14 08:38:57,0,0,1371017997255503875
283,Who need PBT/JKR when we have rider foodpanda https://t.co/PZk3hdN1FU,KhairulAqmal,2021-03-14 08:37:44,0,0,1371017692845502466
284,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/8BcsqEy95O,EricaPhuu,2021-03-14 08:35:01,1,1,1371017007739461633
285,@cheezeei Foodpanda,Pagal_si_larkii,2021-03-14 08:34:49,0,1,1371016956195799041
286,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/W2zb7MYqEL,YoMonChi1,2021-03-14 08:31:43,0,0,1371016178563489792
287,"@ArleneSakandal Hi @ArleneSakandal Thank you for contacting foodpanda. Could you please DM us your concern, So we w… https://t.co/Yq7a8jyG5Y",foodpandaPH,2021-03-14 08:30:45,0,1,1371015935763607553
288,FoodPanda delivery boy was stopped on the street by Terrorist groups.Terrorists are checking People's phone &amp; socia… https://t.co/cwlqRZ7WgK,KhaingEiKhaing,2021-03-14 08:29:29,57,23,1371015616157597698
289,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/eb35xgKCzE,Gemini04778851,2021-03-14 08:29:13,0,0,1371015547739992064
290,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/a3rhkM9RQF,ThiriYa95090092,2021-03-14 08:28:46,0,0,1371015434552573954
291,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/2UeuTieDe2",de_de_is_me,2021-03-14 08:28:12,0,0,1371015292730568705
292,"Grab grab grab Foodpanda Char

ELLA FOR BRILLIANT SKIN https://t.co/ReeWtTzjkd",KweenEllaLang,2021-03-14 08:28:09,0,1,1371015278138564610
293,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/0y4zZteabA,sumoo9393,2021-03-14 08:28:07,0,0,1371015268957220864
294,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group.They checked his phone if they see some… https://t.co/c0MqhvxyFw,JO_Khin,2021-03-14 08:24:23,0,0,1371014331819786242
295,"@pearly__CHELL Hi @pearly__CHELL Thank you for contacting foodpanda. Could you please DM us your concern, So we wil… https://t.co/alhSKsQpBw",foodpandaPH,2021-03-14 08:20:18,0,0,1371013304924180480
296,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/ecR0pjSHKw,ShuMay25139230,2021-03-14 08:17:48,0,0,1371012675216449537
297,Can I just order 4fingers thru foodpanda and hantar ke bp 😭,rnzh11,2021-03-14 08:12:55,0,0,1371011446595747841
298,"@hopiaayu97 Foodpanda plsss answer ate ayu's dm grrrr 
@foodpandaPH
@foodpandaPH
@foodpandaPH
@foodpandaPH… https://t.co/csD4EIhtr1",junghobalie,2021-03-14 08:12:12,0,0,1371011265519255557
299,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/XRaRWUgeEk,chanchansoe,2021-03-14 08:11:45,0,0,1371011151539150848
300,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/Ifj9LcA6lO",lxx__a,2021-03-14 08:09:54,1,0,1371010688018051072
301,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/K03ypZRWLA,Thun46168240,2021-03-14 08:08:37,0,0,1371010362775109633
302,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/MIfPliQ2gE,EaintPaingHmue2,2021-03-14 08:07:20,0,0,1371010040824406018
303,@jiminisdeli @jiminisdeli Thanks for contacting foodpanda. We have sent you DM. Kindly reply to our direct message… https://t.co/uDCaYjFzgs,foodpandaPH,2021-03-14 08:07:01,0,0,1371009962688839681
304,"Discounts, deals daily with Foodpanda https://t.co/Pc1Ptw5B6y via @yahooph",LuzanoB,2021-03-14 08:06:50,0,0,1371009915481858048
305,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/mPegTp6Ohc",byunchuuk,2021-03-14 08:06:03,0,0,1371009718857129985
306,@alexiiangela Army navy is on foodpanda,tanistaken,2021-03-14 08:05:56,0,0,1371009689417175040
307,"Foodpanda: 40% off today
Also Foodpanda: but not in your area 🙄",ossydeguzman,2021-03-14 08:03:35,0,0,1371009097676455947
308,@pearly__CHELL Hi @pearly__CHELL ! Thank you for contacting foodpanda. Please DM us your concern so that we will assist you accordingly.,foodpandaPH,2021-03-14 08:02:46,0,0,1371008892033978368
309,@hopiaayu97 @foodpandaPH Foodpanda scam,TylerVillagonz1,2021-03-14 07:57:39,0,0,1371007605267591175
310,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/w9TG7n0zx0,ymoe18,2021-03-14 07:56:34,1,1,1371007329999622147
311,"Soalan, mmg order starbucks foodpanda tak dapat whipped cream eh..... or whipped cream ni dh cair",SyazaArk,2021-03-14 07:54:47,0,0,1371006884069576705
312,I’m ordering Starbucks for the first time through foodpanda and i hope it will satisfy me 😂,_farayusof,2021-03-14 07:52:46,0,0,1371006376747528193
313,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/WtVdeIdkKa,WuttyeeT,2021-03-14 07:52:39,0,0,1371006344736743425
314,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/Ew9BhVtNce,SoeSand94467228,2021-03-14 07:52:13,1,1,1371006237232431104
315,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/tH40wePZMc,ThaeHsu,2021-03-14 07:49:44,0,0,1371005610511134720
316,Terrorist police forcifully checking the ph of #foodpanda rider if he's related to protests or not. They're violati… https://t.co/qSVzseQQck,momiji_dc97,2021-03-14 07:49:43,0,0,1371005609164877824
317,"Start normalizing part time jobs for students, doesn't matter if you're at MacDonald's,Uber or working as a foodpan… https://t.co/qBtrosYZ4A",AbidReehan,2021-03-14 07:46:33,0,2,1371004811114647559
318,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/umAOmvrOjq,oshnza,2021-03-14 07:46:09,0,0,1371004711361523712
319,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/cR2KWB8G8n,Thinnwutyeeoo1,2021-03-14 07:45:59,0,0,1371004667451252736
320,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/wCBmFPGgeT,MyaZarOo1,2021-03-14 07:45:34,0,1,1371004560974651392
321,FoodPanda delivery boy was stopped on the street by Terrorist groups.Terrorists are checking People's phone &amp; socia… https://t.co/iybmr0IyGY,Thaw_Waddy7,2021-03-14 07:42:59,10,9,1371003911780241412
322,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/LA0Di8ktNq,HtetHte37042345,2021-03-14 07:42:41,0,0,1371003836521881605
323,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/VdtQlBO53x,LimnalT,2021-03-14 07:40:34,0,0,1371003305875402752
324,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group. They checked his phone i… https://t.co/CZDyJeZ6jm",HninInz10214225,2021-03-14 07:40:27,0,0,1371003276246671360
325,kenapa order i selalu cancelled @foodpanda_my dah la completely paid. it happened 2 times already,zatilazhr,2021-03-14 07:35:21,0,0,1371001991212634112
326,"forget bout foodpanda, we drove straight to the kedai 😡",ohhmailord,2021-03-14 07:27:04,0,0,1370999905804677121
327,FoodPanda delivery boy was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/7HVNLQvptB,ThanTha99770403,2021-03-14 07:26:42,0,0,1370999813441941505
328,FoodPanda delivery boy was stopped on the street by Terrorist groups.Terrorists are checking People's phone &amp; socia… https://t.co/VObmMRNC9O,BBKyiLaeMoe1,2021-03-14 07:26:29,0,0,1370999759595397120
329,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/aSPbQjCMma",NyoHlaingHnin1,2021-03-14 07:26:28,0,1,1370999756038758400
330,"Wrkrs of Zomato, Swiggy, FoodPanda, Amazon, Flipkart, Uber, ola etc form d backbone of this city. It is v who need… https://t.co/5cknYd8MBQ",TheSreeMan,2021-03-14 07:25:40,0,0,1370999555127320577
331,FoodPanda delivery boy was stopped on the street by Junta's terrorist group. They checked his phone if they see som… https://t.co/igEVr8FyIy,MyatThiriHtun2,2021-03-14 07:24:24,0,0,1370999238096609281
332,@RapporteurUn FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if… https://t.co/UTLfV9sPrM,tlum_khaung,2021-03-14 07:24:06,0,0,1370999159759597572
333,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/sJR2mpiFjM,tlum_khaung,2021-03-14 07:23:57,0,0,1370999121981566976
